Number,Catch_length,Catch_weight,Catch_date,Catch_location,Recaptures,Recapture_weight,Catch_method,Recapture_location,specificity grade,Recapture_lon,Recapture_lat,Recapture_date,Recapture_length,Recapture_method,Tag,Remark,Catch_lon,Catch_lat
3777,33,450,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3778,42,927,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3779,34,480,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3780,35,544,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3781,47,1330,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3782,44,1040,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3783,41,964,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3784,45,1076,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3785,37,542,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3786,35,482,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3787,33,396,5/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3788,35,595,10/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3789,35,574,10/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3790,37,518,10/07/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3791,34.5,477,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3792,27,233,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3793,36,543,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3794,32,428,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3795,31.5,373,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3796,26.5,192,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3797,27.5,247,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3798,27,202,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3799,27,213,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3800,26,199,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3801,33,413,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3802,33,410,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3803,36.5,535,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3804,26,220,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3805,29.5,250,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3806,35,499,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3807,27,215,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3808,31,455,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3809,33,406,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3810,25.5,189,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3811,35,486,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3812,35.5,488,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3813,35.5,495,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3814,27.5,229,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3815,33.5,434,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3816,28,242,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3817,36,485,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3818,35,497,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3819,29,243,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3820,32.5,405,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3821,26,194,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3822,26.5,213,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3823,34,408,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3824,35,460,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3825,37.5,610,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3826,43.5,995,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3827,33.5,427,17/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3828,34.5,490,29/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3829,37.5,595,29/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3830,38.5,570,29/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3831,37,540,29/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3832,36.5,515,29/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3833,44.5,1030,18/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3834,33,630,18/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3835,29,275,18/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3836,36.5,575,18/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3837,42,768,10/11/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3838,42,746,10/11/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3839,37,568,10/11/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3840,45,939,10/11/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3841,42,899,10/11/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3842,50.5,1416,10/11/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3843,44.5,997,10/11/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3844,40,693,10/11/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3845,81,6250,9/10/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3847,40,655,30/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3848,45,1245,31/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3849,35.5,460,31/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3850,43.5,880,31/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3851,39,630,31/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3852,50,1385,31/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3853,28.5,275,1/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3854,38.5,620,1/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3855,36.5,540,1/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3856,40,730,1/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3857,42.5,815,1/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3858,47,1265,5/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3859,38.5,545,5/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3860,38.5,600,5/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3861,36.5,550,5/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3862,33.5,460,5/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3863,45,1040,8/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3864,43,760,8/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3865,53,1855,10/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3866,39.5,675,10/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3867,43,850,12/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3868,38,585,14/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3869,40.5,740,14/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3870,36.5,545,14/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3871,41,745,15/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3872,40.5,835,16/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3873,45,1110,20/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3874,51,1655,23/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3875,37.5,645,23/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3876,45.5,1070,23/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3877,42.5,795,23/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3878,43.5,955,24/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3879,51,1490,27/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3880,41,785,27/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3881,39.5,690,28/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3882,39,650,29/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3883,45,965,29/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3884,47,1315,29/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3885,46,1060,30/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3886,38.5,685,30/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3887,46,1130,30/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3888,49.5,1280,30/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3889,50.5,1565,30/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3890,49,1355,30/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3891,37.5,610,31/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3892,39,750,31/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3893,32,340,31/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3894,39.5,725,31/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3895,38.5,685,31/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3896,31,345,31/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3897,37.5,565,31/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3898,52,1695,31/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3899,54,1695,31/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3900,37.5,670,31/08/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3901,29,275,10/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3902,27,195,10/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3903,34,445,10/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3904,35,395,11/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3905,33.5,385,11/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3906,36.5,480,11/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3907,36.5,510,11/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3908,35,455,11/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3909,33,440,11/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3910,34,470,11/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3911,35,440,11/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3912,27,205,13/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3913,34.5,480,13/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3914,39,650,13/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3915,44,940,13/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3916,33,405,13/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3917,36.5,595,13/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3918,35.5,440,13/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3919,34.5,475,13/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3920,42,855,13/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3921,35,530,15/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3922,27,230,15/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3923,40.5,780,16/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3924,36.5,545,16/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3925,45,920,16/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3926,43,760,16/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3927,37,600,16/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3928,48,1325,16/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3929,37,465,16/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3930,48,1090,16/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3931,45,930,16/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3932,35.5,495,16/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3933,44,1035,18/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3934,42,850,18/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3935,37.5,590,18/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3936,44.5,1080,18/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3937,37,680,18/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3938,44.5,845,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3939,28.5,240,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3940,34,440,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3941,37,565,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3942,34,475,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3943,35.5,595,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3944,34,460,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3945,32.5,360,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3946,43,840,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3947,34.5,460,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3948,35,490,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3949,36.5,545,19/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3950,36.5,505,30/07/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
3951,51,1460,13/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3952,52,1520,13/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3953,37,625,13/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3954,37,630,13/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3955,49,1600,13/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3956,48,1204,13/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3957,37,487,13/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3958,39,742,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3959,45,1000,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3960,39,620,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3961,40,685,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3962,41,755,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3963,33,430,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3964,30,315,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3965,51,1450,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3966,39,640,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3967,28,256,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3968,35,490,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3969,44,1020,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3970,40,730,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3971,38,640,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3972,37,620,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3973,32,415,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3974,44,920,24/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3975,41,850,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3976,40,695,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3977,38,643,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3978,31,342,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3979,39,570,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3980,39,575,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3981,31,323,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3982,39,524,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3983,37,567,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3984,40,700,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3985,40,590,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3986,37,566,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3987,28,268,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3988,44,923,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3989,39,684,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3990,37,600,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3991,46,1110,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3992,29,282,26/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3993,49,1350,30/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3994,47,1135,30/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3995,39,665,30/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3996,43,945,30/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3997,41,785,30/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3998,39,672,30/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
3999,40,704,3/10/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
4000,32,364,3/10/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
4001,43,895,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4002,39,665,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4003,28.5,290,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4004,52,1705,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4005,45,1120,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4006,50,1235,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4007,44,990,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4008,37.5,650,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4009,41.5,910,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4010,44.5,1105,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4011,36.5,670,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4012,30.5,310,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4013,39,650,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4014,50.5,1250,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4015,31,335,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4016,33.5,390,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4017,31,330,21/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4018,47,1260,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4019,48,1370,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4020,49.5,1285,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4021,46,1040,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4022,47,1110,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4023,38.5,665,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4024,38,600,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4025,49,1370,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4026,45.5,935,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4027,49,1115,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4028,40,645,25/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4029,40.5,750,26/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4030,38.5,640,26/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
4031,40,600,27/09/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
